Symbol,Date,Expiry,Option Type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover in Lacs,Premium Turnover in Lacs,Open Int,Change in OI,Underlying Value
NIFTY,11-Jan-17,25-Jan-17,PE,8750,0,0,0,240.8,0,357.55,0,0,0,0,0,8380.65
NIFTY,11-Jan-17,25-Jan-17,PE,8800,471.05,471.05,397.5,408.05,414.45,408.05,1538,10660.66,509.86,593925,-66750,8380.65
NIFTY,11-Jan-17,25-Jan-17,PE,8850,0,0,0,691,691,451.55,0,0,0,75,0,8380.65
NIFTY,11-Jan-17,25-Jan-17,PE,8900,565,565,498.55,509.5,515,509.5,924,6536.46,368.76,406725,-36525,8380.65
NIFTY,11-Jan-17,25-Jan-17,PE,8950,0,0,0,353.2,0,548.8,0,0,0,0,0,8380.65
NIFTY,11-Jan-17,25-Jan-17,PE,9000,661.35,666.05,596.8,608,608,608,3853,27827.64,1819.89,1702500,-39750,8380.65
NIFTY,11-Jan-17,25-Jan-17,PE,9050,0,0,0,418.25,0,647.55,0,0,0,0,0,8380.65
NIFTY,11-Jan-17,25-Jan-17,PE,9100,762.65,765,697,701.4,701.45,701.4,114,840.53,62.48,171825,-3000,8380.65
NIFTY,11-Jan-17,25-Jan-17,PE,9150,0,0,0,488.65,0,746.95,0,0,0,0,0,8380.65
NIFTY,11-Jan-17,25-Jan-17,PE,9200,858,860,800,810.35,812,810.35,24,180.59,14.99,76500,-600,8380.65
NIFTY,11-Jan-17,25-Jan-17,PE,9250,0,0,0,564.05,0,846.6,0,0,0,0,0,8380.65
NIFTY,11-Jan-17,25-Jan-17,PE,9300,916,916,916,916,916,916,1,7.66,0.69,30525,-75,8380.65
NIFTY,11-Jan-17,25-Jan-17,PE,9350,0,0,0,643.65,0,946.35,0,0,0,0,0,8380.65
NIFTY,11-Jan-17,25-Jan-17,PE,9400,1050,1050,1050,1050,1050,1050,1,7.84,0.79,31875,-75,8380.65
NIFTY,11-Jan-17,25-Jan-17,PE,9450,0,0,0,727,0,1046.1,0,0,0,0,0,8380.65
NIFTY,11-Jan-17,25-Jan-17,PE,9500,1160.1,1160.1,1093,1100.3,1106,1100.3,152,1210.89,127.89,292950,225,8380.65
NIFTY,11-Jan-17,25-Jan-17,PE,9550,0,0,0,813.5,0,1145.85,0,0,0,0,0,8380.65
NIFTY,12-Jan-17,25-Jan-17,PE,9600,0,0,0,1225.35,1225.35,1170.85,0,0,0,6825,0,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,9650,0,0,0,902.65,0,1220.7,0,0,0,0,0,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,9700,0,0,0,948.1,0,1270.6,0,0,0,0,0,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,9750,0,0,0,994,0,1320.5,0,0,0,0,0,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,9800,0,0,0,1655.65,1655.65,1370.35,0,0,0,75,0,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,9850,0,0,0,1087.05,0,1420.25,0,0,0,0,0,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,9900,0,0,0,1134.1,0,1470.15,0,0,0,0,0,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,9950,0,0,0,1181.45,0,1520,0,0,0,0,0,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,10000,1595,1602.3,1564.75,1571.65,1565,1571.65,260,2257.55,307.55,790275,6675,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,10050,0,0,0,1276.9,0,1619.8,0,0,0,0,0,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,10100,1686.7,1692.9,1686.7,1690,1690,1690,6,53.05,7.6,3225,0,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,10150,0,0,0,1353.4,0,1719.55,0,0,0,0,0,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,6400,0,0,0,0.3,0.3,0,0,0,0,150,0,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,6450,0,0,0,1.45,0,0,0,0,0,0,0,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,6500,0.15,0.2,0.15,0.2,0.2,0.2,186,906.77,0.02,98550,-7350,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,6550,0,0,0,0.85,0,0,0,0,0,0,0,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,6600,0,0,0,2.6,0,0,0,0,0,0,0,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,6650,0,0,0,3.3,0,0,0,0,0,0,0,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,6700,0.5,0.5,0.5,0.5,0.5,0.5,1,5.03,0,300,-75,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,6750,0,0,0,5.1,0,0,0,0,0,0,0,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,6800,0,0,0,0.7,0.7,0,0,0,0,3900,0,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,6850,0,0,0,1.9,0,0,0,0,0,0,0,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,6900,0,0,0,0.3,0.3,0,0,0,0,900,0,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,6950,0,0,0,0.1,0,0,0,0,0,0,0,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,7000,0.6,0.8,0.4,0.55,0.45,0.55,1465,7691.93,0.68,1185300,-18450,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,7050,0.6,0.8,0.6,0.75,0.75,0.75,44,232.67,0.02,74925,375,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,7100,0.75,0.8,0.55,0.6,0.55,0.6,491,2614.82,0.25,233550,150,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,7150,0,0,0,0.4,0,0,0,0,0,0,0,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,7200,0.9,0.95,0.7,0.75,0.8,0.75,1019,5503.21,0.61,546150,-33150,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,7250,0,0,0,0.7,0,0,0,0,0,0,0,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,7300,1.05,1.15,0.7,0.75,0.8,0.75,1903,10420.17,1.25,593025,-53475,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,7350,0,0,0,1.3,0,0,0,0,0,0,0,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,7400,1.25,1.4,1,1.15,1.2,1.15,1491,8276.38,1.33,746100,-27975,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,7450,0,0,0,3.65,3.65,0,0,0,0,1125,0,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,7500,3,3,1.65,1.75,1.75,1.75,11675,65687.35,15.48,2558550,13350,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,7550,0,0,0,2.2,2.35,0,0,0,0,21300,0,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,7600,1.8,2.25,1.6,2,2,2,7863,44831.34,12.24,1697400,-19350,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,7650,2.5,2.5,2.15,2.2,2.2,2.2,24,137.74,0.04,28275,-675,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,7700,2.15,2.95,2.15,2.45,2.35,2.45,8554,49416.13,16.78,2128950,-32700,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,7750,3.25,3.3,2.7,3,3,3,107,622.19,0.25,30000,-3525,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,7800,5.5,5.5,2.1,3.35,3.25,3.35,17897,104747.97,50.52,3271650,79725,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,7850,4.35,5.25,2.1,3.95,4.2,3.95,655,3858.47,2.16,83175,-9375,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,7900,5.6,6.65,4.5,4.9,4.5,4.9,44608,264486.37,183.97,3652875,348150,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,7950,6.8,7.95,5.45,5.9,5.45,5.9,1829,10914.48,9.07,149100,-29175,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,8000,8.5,10.95,6.7,7.3,6.85,7.3,83895,503887.23,517.23,6803175,-45525,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,8050,10.85,12.65,8.7,9.2,8.75,9.2,1925,11636.9,14.71,246675,-6450,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,8100,12.9,16.05,10.55,11.4,10.65,11.4,97413,592728.02,944.04,4635975,-137925,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,8150,16.65,20.45,14,14.9,14,14.9,3897,23869.69,49.28,358200,17625,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,8200,23,26.95,18.65,20,19,20,134089,826901.63,2254.28,6162675,529800,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,8250,31.05,35.9,17.8,27.1,26.2,27.1,10173,63174.26,228.83,489525,33600,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,8300,45.05,48.25,35.1,36.85,35.7,36.85,177284,1109029.11,5436.21,6216975,1513575,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,8350,56.5,64,47.1,49.4,47.6,49.4,15124,95326.39,612.34,648450,307350,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,8400,71.3,85,64.3,67.6,65.55,67.6,135953,864049.48,7545.58,3371775,977325,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,8450,101,110.05,85.95,88.95,87.2,88.95,3707,23754.32,261.21,180150,150900,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,8500,126.1,142,114,117.75,115.5,117.75,28751,186015.9,2728.28,1137525,194025,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,8550,164.6,177.25,146.1,149.9,146.1,149.9,58,378.87,6.95,3225,2700,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,8600,204.15,222,188.4,193,188.45,193,7742,51127.13,1191.23,455475,19350,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,8650,240.05,249,204.1,230.95,204.1,230.95,8,53.32,1.42,1725,225,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,8700,295.8,314,279.95,285.35,282.2,285.35,3209,21657.14,718.42,412800,-87975,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,8750,0,0,0,240.8,0,332.3,0,0,0,0,0,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,8800,390,408.3,375.1,381.9,375.1,381.9,3111,21456.18,923.58,465225,-128700,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,8850,0,0,0,691,691,426.25,0,0,0,75,0,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,8900,495.1,507,476.85,482.65,478.8,482.65,2354,16595.9,882.95,346500,-60225,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,8950,0,0,0,353.2,0,523.6,0,0,0,0,0,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,9000,591,605.6,570.55,580.25,570.55,580.25,1465,10539.7,650.95,1626750,-75750,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,9050,0,0,0,418.25,0,622.45,0,0,0,0,0,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,9100,694,698.9,680,688.55,688.55,688.55,97,712.35,50.32,165750,-6075,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,9150,0,0,0,488.65,0,721.95,0,0,0,0,0,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,9200,785,804.35,778.5,794,794,794,59,442.15,35.05,75825,-675,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,9250,0,0,0,564.05,0,821.65,0,0,0,0,0,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,9300,0,0,0,916,916,871.5,0,0,0,30525,0,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,9350,0,0,0,643.65,0,921.4,0,0,0,0,0,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,9400,971.95,971.95,971.95,971.95,971.95,971.95,1,7.78,0.73,31950,75,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,9450,0,0,0,727,0,1021.15,0,0,0,0,0,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,9500,1098,1098.4,1070,1073.05,1070.1,1073.05,62,492.06,50.31,294600,1650,8407.2
NIFTY,12-Jan-17,25-Jan-17,PE,9550,0,0,0,813.5,0,1120.95,0,0,0,0,0,8407.2
NIFTY,13-Jan-17,25-Jan-17,PE,9600,0,0,0,1225.35,1225.35,1179.4,0,0,0,6825,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,9650,0,0,0,902.65,0,1229.3,0,0,0,0,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,9700,0,0,0,948.1,0,1279.2,0,0,0,0,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,9750,0,0,0,994,0,1329.1,0,0,0,0,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,9800,0,0,0,1655.65,1655.65,1378.95,0,0,0,75,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,9850,0,0,0,1087.05,0,1428.85,0,0,0,0,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,9900,0,0,0,1134.1,0,1478.75,0,0,0,0,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,9950,0,0,0,1181.45,0,1528.65,0,0,0,0,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,10000,1550,1595.4,1550,1572.2,1572.55,1572.2,94,816.12,111.12,788475,-1800,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,10050,0,0,0,1276.9,0,1628.45,0,0,0,0,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,10100,0,0,0,1690,1690,1678.35,0,0,0,3225,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,10150,0,0,0,1353.4,0,1728.25,0,0,0,0,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,6400,0,0,0,0.3,0.3,0,0,0,0,150,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,6450,0,0,0,1.45,0,0,0,0,0,0,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,6500,0.1,0.15,0.1,0.15,0.1,0.15,43,209.63,0,97800,-750,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,6550,0,0,0,0.85,0,0,0,0,0,0,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,6600,0,0,0,2.6,0,0,0,0,0,0,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,6650,0,0,0,3.3,0,0,0,0,0,0,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,6700,0,0,0,0.5,0.5,0,0,0,0,300,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,6750,0,0,0,5.1,0,0,0,0,0,0,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,6800,0,0,0,0.7,0.7,0,0,0,0,3900,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,6850,0,0,0,1.9,0,0,0,0,0,0,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,6900,0,0,0,0.3,0.3,0,0,0,0,900,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,6950,0,0,0,0.1,0,0,0,0,0,0,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,7000,0.3,0.5,0.05,0.45,0.45,0.45,2477,13004.86,0.61,1091325,-93975,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,7050,0.85,0.85,0.35,0.7,0.8,0.7,54,285.55,0.03,74175,-750,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,7100,0.3,0.45,0.3,0.4,0.4,0.4,161,857.37,0.05,232425,-1125,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,7150,0,0,0,0.4,0,0,0,0,0,0,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,7200,0.85,0.85,0.45,0.7,0.5,0.7,217,1171.91,0.11,546750,600,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,7250,0,0,0,0.7,0,0,0,0,0,0,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,7300,0.7,0.85,0.55,0.75,0.75,0.75,1023,5601.43,0.51,586575,-6450,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,7350,0,0,0,1.3,0,0,0,0,0,0,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,7400,0.15,1.1,0.15,0.85,0.85,0.85,2234,12400.28,1.58,731100,-15000,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,7450,0,0,0,3.65,3.65,0,0,0,0,1125,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,7500,1.35,1.7,1.25,1.35,1.35,1.35,8995,50606.77,9.89,2508300,-50250,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,7550,0,0,0,2.2,2.35,0,0,0,0,21300,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,7600,1.8,2.05,1.4,1.55,1.55,1.55,7389,42126.94,9.64,1725900,28500,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,7650,0.65,1.95,0.65,1.9,1.9,1.9,12,68.87,0.02,28275,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,7700,2.8,2.8,1.55,2,1.9,2,9189,53081.27,14.79,2149200,20250,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,7750,2.8,3.6,2.3,2.45,2.3,2.45,140,814.03,0.28,25200,-4800,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,7800,2.75,3.65,2.2,2.8,2.6,2.8,14325,83834.16,32.91,3245550,-26100,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,7850,3.2,4.5,3.2,3.6,3.3,3.6,1407,8287.93,4.21,63750,-19425,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,7900,4.4,8,3.55,4.25,3.8,4.25,36748,217858.23,126.33,3700875,48000,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,7950,4.55,6.45,4.15,4.75,4.15,4.75,1112,6634.65,4.35,153600,4500,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,8000,7.2,8.3,5.35,6.15,5.6,6.15,71749,430863.93,369.93,6675075,-128100,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,8050,7.8,10.3,6.2,7.75,7.05,7.75,2953,17847.51,18.77,218850,-27825,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,8100,8.1,13.35,7.55,9.4,8.45,9.4,95692,582110.55,781.65,5048475,412500,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,8150,9.9,17.25,9.9,12.3,11.3,12.3,5890,36064.24,61.61,360975,2775,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,8200,12,23.2,12,16.45,15.25,16.45,134206,827254.8,1887.9,6028500,-134175,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,8250,19.1,30.95,18.75,22,20,22,12862,79825.49,241.87,539325,49800,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,8300,28.75,42.15,24.3,31,29.7,31,175584,1097606.99,4596.59,5839425,-377550,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,8350,36.45,56.95,35,42.2,40,42.2,16405,103322.01,585.69,749025,100575,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,8400,51.1,77.7,48.7,60,58.3,60,176440,1120243.54,8671.54,3817725,445950,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,8450,68.95,102,57,81.15,79.85,81.15,5575,35690.81,359.24,220950,40800,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,8500,98.9,134.95,89.95,112,110.55,112,49646,320835.27,4342.02,1128300,-9225,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,8550,124.05,165,119.35,148.2,148.85,148.2,77,502.15,8.38,4650,1425,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,8600,164.2,216.2,162.85,190.5,190,190.5,6750,44522.78,985.28,429000,-26475,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,8650,213.95,256,212.9,230.3,227.9,230.3,28,186.6,4.95,1425,-300,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,8700,251.55,311,251.55,282.45,284.5,282.45,4005,27007.94,875.31,326175,-86625,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,8750,0,0,0,240.8,0,337.75,0,0,0,0,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,8800,348.85,406.3,347.5,383.85,381.5,383.85,2815,19407.44,828.44,392925,-72300,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,8850,0,0,0,691,691,433.2,0,0,0,75,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,8900,468.1,507,468.1,483.85,483.4,483.85,2251,15864.69,839.26,310200,-36300,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,8950,0,0,0,353.2,0,531.45,0,0,0,0,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,9000,550,603,550,579.05,575,579.05,1696,12195.57,747.57,1550700,-76050,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,9050,0,0,0,418.25,0,630.75,0,0,0,0,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,9100,658,699.75,658,674.4,674.4,674.4,16,117.33,8.13,165375,-375,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,9150,0,0,0,488.65,0,730.4,0,0,0,0,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,9200,762,796,762,773.35,773.35,773.35,60,449.01,35.01,75750,-75,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,9250,0,0,0,564.05,0,830.15,0,0,0,0,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,9300,891.45,891.45,891.45,891.45,891.45,891.45,1,7.64,0.67,30450,-75,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,9350,0,0,0,643.65,0,929.95,0,0,0,0,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,9400,0,0,0,971.95,971.95,979.8,0,0,0,31950,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,9450,0,0,0,727,0,1029.7,0,0,0,0,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,9500,1054.3,1090.45,1054.3,1075.05,1078,1075.05,82,650.86,66.61,296025,1425,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,9550,0,0,0,813.5,0,1129.5,0,0,0,0,0,8400.35
